twitter_id,name,created_at,text 
1338109437953925125,tizzy9911,12/13/20,'RT @Ezxmuoh: Awon boys dey inflate covid19 figures because of free vaccine'
1338109442664128512,princeisma5,12/13/20,'@Omah_Lay  who gave u permission to perform in Uganda  yet shows were banned due to COVID19'
1338109444505255937,KarmaCCW,12/13/20,"'#COVID19 hasn't &amp; isn't going anywhere anytime soon &amp; although we have little control over that, we can take respon… https://t.co/lxLjq9H8vQ'"
1338109447122669568,Hildasunlight,12/13/20,'RT @Jimcorrsays: ‘Nobody should try for a child within three months of having the #COVID19 vaccine’ - Prof. Karina Butler https://t.co/4hyb…'
1338109448510992385,FullGospel,12/13/20,'RT @ifrc: Remember that masks alone cannot protect you from COVID-19. 😷  Please continue to practice other protective measures.  #Covid19 h…'
1338109449727315968,nancy_drew17,12/13/20,"'RT @LeahButlerSmith: For months now a Scientist who worked in the hospital lab, on PCR test kept asking ...  What is the specific identifie…'"
1338109449693777928,JackieAReed,12/13/20,"'RT @HSELive: When you keep your distance, you are protecting yourself and others from #COVID19.  But when you drop your guard, you could be…'"
1338109449928663040,Melissa51657733,12/13/20,'@realDonaldTrump @GOP @senatemajldr The USA is in multiple crises &amp; #GOPSeditiousTraitors are tryin to rip the US a… https://t.co/s1RRin9Dyx'
1338109450956255233,Jo2Jim1978,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338109450998181889,TAINA56,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338109451056738305,jedoh,12/13/20,"'Body bags, people.  Body bags.'"
1338109451685908483,madgamer1960,12/13/20,"'RT @Isellmpls: After receiving classified briefings about #COVID19 , Loeffler &amp; Perdue invested in body bags. It’s Surprising that they did…'"
1338109451782352897,stcIare,12/13/20,"'Parody? Yep, parody.'"
1338109455683162113,kaseropites,12/13/20,"'RT @cpeedell: Sorry to come across as a Scrooge, but as an oncologist who is on a #COVID19 ward rota to help out our amazing acute medicine…'"
1338109456442294273,ActionTime,12/13/20,'RT @ActionTime: @1401bonniek @DanRather #Joy &amp; Light Shall Come Through At the End of the Tunnel! #Retweet #IARTG #IQRTG #Pandemic #Coronav…'
1338109456807301124,UNICEFOman,12/13/20,"'Clean hands are a recipe for good health, especially in the time of #COVID19. Spread 💙, not the virus by continuing… https://t.co/yw2YYdNgsS'"
1338109459021918208,monicabencal,12/13/20,"'RT @AndyOstroy: @realDonaldTrump 3300 Americans DIED of #COVID19 yesterday. How about you “fight” against THAT, you mass-murdering sociopat…'"
1338109459453788160,DhakaTribune,12/13/20,"'#COVID19 kills 32 more in #Bangladesh, another 1,355 test positive in 24 hours https://t.co/jhrgfETVxA'"
1338109460124983299,yogamom915,12/13/20,"'RT @Greenpeace: 🌡️ It's been 5yrs since 197 governments made a pledge to keep global heating under 1.5°C.   They failed to act.   Instead,…'"
1338109464847798276,uwathegreat,12/13/20,'Let's keep pushing!'
1338109464428171264,Indstrategist,12/13/20,"'@Aslam_Baig_Mirz @natashabadhwar Aslam, hate someone.... but don't peddle lies to justify your hatred. Its a pic of… https://t.co/OigekRdhGh'"
1338109465426538496,Kuyedafedeelin1,12/13/20,'Sunday 💯 #Ultimate_20_in_1_SEO_Tool📈 #AbuDhabiGP #F1 #OOOOH #pazar #Origin_Of_Tridev #Christmas #スマニューで牛丼無料チャレンジ… https://t.co/LPYNtru6Wi'
1338109466525437960,tphedgegroup,12/13/20,'Why is UNESCO targetting improving access to internet for 3 year olds? The numbers using data of children 3-17 fals… https://t.co/oheXPHK3Y5'
1338109466923986945,FWorldcitizen,12/13/20,'@bneeditor Unfair utilisation of the COVID19 Intl Public Health crisis as a political weapon by political opponents… https://t.co/Xz16zdCKcx'
1338109468358418434,Elaine32844158,12/13/20,'RT @Absolute1776: Still the least deadly thing about drinking Coca-Cola.'
1338109468530286593,CaptainTrumps,12/13/20,"'RT @murray_nyc: @atrupar These nutcases are the reason we have had 16 million COVID19 cases and 300,000 deaths.'"
1338109470883389441,Tumuchriss,12/13/20,"'RT @KundaCooks: In 2020 I lost my Job due to Covid19. I then started a small business with my best friend, I later got another Job better t…'"
1338109473462902786,_MustyA,12/13/20,'Arsenal steady taking Ls 😔'
1338109474847010817,Temiyardpipu,12/13/20,'Not the walk na the @Arsenal jersey he wore🤣🤣🤣  Yet you want him to perform 🚶‍♂️🚶‍♂️🚶‍♂️'
1338109481859895303,biglysh34,12/13/20,'The audacity is astonishing.'
1338109484460363777,JanisBr34481052,12/13/20,'RT @DrEricDing: Stockholm’s ICU capacity hit 99% this week. Sweden 🇸🇪 is also completely out of ICU nursing staff because of high resignati…'
1338109484913356800,kathy17407426,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338109485404000256,BoerenooiCW,12/13/20,'RT @Absolute1776: Still the least deadly thing about drinking Coca-Cola.'
1338109485626355713,eccerheinheimer,12/13/20,"'RT @DrEricDing: ➡️ If a marathon-running 29-year old nurse can die of #COVID19, anybody can.   Please mask up, distance, ventilate the airb…'"
1338109490428661761,index_some2756,12/13/20,"'RT @BillGates: Thanks for the great conversation, Carlos.'"
1338109491745841152,Faesulliveshere,12/13/20,'RT @Abimberry: Why is he wearing an Arsenal jersey??  Which kain bad luck be dis today of all days eh?'
1338109492437794818,CloseCurtain,12/13/20,'RT @Mareq16: Coca-Cola tests positive for COVID19.  https://t.co/WcBaZPsVIF'
1338109492576329733,givemesomegold,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338109496007127042,RAKESHBSRIVAST1,12/13/20,'RT @DextrousNinja: The Final Jigsaw in the Puzzle  🔸#Wuhan's #Chinese biological workshop where it was confirmed as the source of the virus…'
1338109499060740096,JoseLaquidain,12/13/20,'Terrifying.'
1338109501505933319,milenaac,12/13/20,'RT @DrEricDing: The next 3 months will be the darkest winter in American history. Please protect your families and your community. #COVID19…'
1338109503812800513,royal_elvis,12/13/20,'@royalshannx Sadly once Covid19 is gone a lot of these key workers and their contribution to the UK will be forgotten 😢'
1338109505834520576,adivawoman,12/13/20,"'RT @tmprowell: Op Ed: More &amp; more of my pts are captives of COVID, indefinitely tethered to machines, by Dr. @NathanAGray.   When ppl get a…'"
1338109505880662017,viresethonestas,12/13/20,"'RT @DrEricDing: NEW video:   After receiving classified briefings about the virus, Loeffler and Perdue invested in body bags. Have no more…'"
1338109507218628611,madzoom13,12/13/20,'RT @DrEricDing: Stockholm’s ICU capacity hit 99% this week. Sweden 🇸🇪 is also completely out of ICU nursing staff because of high resignati…'
1338109509131231232,arabnewspk,12/13/20,"'#PDMJalsa in Lahore kicked off on Sunday afternoon at Minar-e-Pakistan, defying a government ban on the gathering a… https://t.co/v923PY89kk'"
1338109511115169798,ACCICares,12/13/20,"'RT @SHNcares: #DYK you can get #COVID19 testing at our Pop-up Assessment Centres in #scarbTO, even if you don't have symptoms?   Drop by on…'"
1338109516202831877,GrammieChris,12/13/20,"'RT @MariaMe42546452: @bennyjohnson In the meantime Cuomo is celebrating with his friends tonight at a big bash, for himself‼️ Weird how the…'"
1338109517007974402,AmitabhShah,12/13/20,'From @UnstoppableYUVA Family we wish to Hon’ble Union Health Minister @drharshvardhan Ji. We are extremely grateful… https://t.co/Rogeeit6EG'
1338109523949723651,TCZEN,12/13/20,"'RT @cpeedell: Sorry to come across as a Scrooge, but as an oncologist who is on a #COVID19 ward rota to help out our amazing acute medicine…'"
1338109525849608192,Naveen_GV_Tnpyc,12/13/20,"'RT @SanjaySDutt: Spoke to Brother Shri @KS_Alagiri ,President of @INCTamilNadu ,who has been affected by #COVID19 &amp; is hospitalised, to enq…'"
1338109529859502081,DanieleSahr,12/13/20,"'RT @RepDebHaaland: Also today, I called for equity in #COVID19 vaccination distribution alongside @NYGovCuomo, @RepJeffries, &amp; @HispanicCau…'"
1338109531126108160,riburton,12/13/20,"'RT @DrEricDing: NEW video:   After receiving classified briefings about the virus, Loeffler and Perdue invested in body bags. Have no more…'"
1338109536226435072,viralvideovlogs,12/13/20,"'RT @RepDebHaaland: Also today, I called for equity in #COVID19 vaccination distribution alongside @NYGovCuomo, @RepJeffries, &amp; @HispanicCau…'"
1338109538487058432,eyebeat,12/13/20,"'RT @DrEricDing: NEW video:   After receiving classified briefings about the virus, Loeffler and Perdue invested in body bags. Have no more…'"
1338109540345106432,NkSalmankhan,12/13/20,'Vote for #SalmanKhan'
1338109540638736384,SagarGh97954392,12/13/20,"'RT @KhushnumaKashm1: Great opportunities to help others seldom come, but small ones surround us every day.Selfless giving is the #artoflivi…'"
1338109543281291265,FactsofTR,12/13/20,'RT @FactsofTR: 🩺Emine Tekin recovers after 6-day treatment at hospital  🎗️“My disease was very severe. The doctors and nurses here helped m…'
1338109543612608513,AoDisability,12/13/20,'RT @JohnLyonCharity: This year’s #HumanRightsDay relates to #COVID19 and focuses on the need to build back better by ensuring Human Rights…'
1338109543696445440,AlwaysWinning1,12/13/20,'RT @IvanTheK: Many of you were touting Sweden’s model earlier this year. You had no clue.'
1338109544552132609,FarsiHaitham,12/13/20,"'RT @UNICEFOman: Clean hands are a recipe for good health, especially in the time of #COVID19. Spread 💙, not the virus by continuing to wash…'"
1338109544954818562,Tweetering70,12/13/20,"'RT @cpeedell: I won’t be seeing my parents this Xmas, because as an NHS doctor I have seen the tragic consequences of #COVID19. I strongly…'"
1338109546066292736,montaillacman,12/13/20,'That’s the way to do it. We get La Marseillaise before EM speaks in France.'
1338109547689377793,darkfox29227365,12/13/20,'RT @LibbyClarke171: https://t.co/Rczvpy9ymM   🚨SHARE🚨'
1338109548985536514,KellyKirschner,12/13/20,'Important read re belief that #HerdImmunity will deliver us from the pandemic #Florida'
1338109551506288642,MachellJournal,12/13/20,"'@SteveSchmidtSES Since the 70-something-year-old toddler wants something named after him, we have found two things… https://t.co/XnJtyQ0ShU'"
1338109552827400192,ChristinaMok3,12/13/20,"'RT @heart_jing: face to this epidemic, which threatens the security of all mankind, unity and cooperation are the most powerful weapons to…'"
1338109569164136448,DonnaTeresa5,12/13/20,"'RT @CDCgov: #COVID19 can spread anywhere, even in places you feel safe, like your home.  Keep COVID-19 outside your home. If you have to go…'"
1338109573148839944,WhiteNewsUSA,12/13/20,'It's like the blind (medical community) is trying to lead the blind (300 million Americans). https://t.co/mRsNCspbKC  #COVID19'
1338109580199522307,IngeniousChi,12/13/20,'RT @modernimprint: #Coronavirus: #Researchers develop first #AI tool to detect #COVID19 infection probability  @rwang0 @baski_LA @mvollmer1…'
1338109584398045186,jrboyle13,12/13/20,'Shut this place down!'
1338109584708427779,Andy_Marsden85,12/13/20,'A virus so deadly that if you get it all you have to do is stay home for 10 days till its pissed off'
1338109588869091329,manpod80,12/13/20,"'RT @peakpilot: BREAKING NEWS: Italy, the Council of State says YES to #Hydroxychloroquine as treatment for #COVID19.  THIS is massively GOO…'"
1338109590479757313,thebrianjenkins,12/13/20,"'RT @cpeedell: I won’t be seeing my parents this Xmas, because as an NHS doctor I have seen the tragic consequences of #COVID19. I strongly…'"
1338109596683087873,ZvilleAgent,12/13/20,'As I sit and watch the COVID-19 vaccine Delivery  preparation i’m in awe and yet so proud of our country and how it… https://t.co/b08VmyWQAJ'
1338109596968357890,oscrustacean,12/13/20,'RT @DrEricDing: The next 3 months will be the darkest winter in American history. Please protect your families and your community. #COVID19…'
1338109601959579653,GoldenGraduate,12/13/20,'RT @TigressEllie: England 11th Dec  Child Hospitalisations (Covid) rise to 2556 a rise of 21 children admitted overnight  0-5      1261 6-1…'
1338109602039287809,JonSA82,12/13/20,'RT @stillgray: This is why you should stop listening to epidemiologists. Everything they say is politicized.'
1338109604077694979,ShoaibEconomist,12/13/20,"'RT @SDPIPakistan: Join us on 14Dec, 5:30 PM PST to listen to our distinguished speakers on Impact of #COVID19 on Higher Education, Challeng…'"
1338109606451695616,UnCommonC1t1zen,12/13/20,'RT @stillgray: This is why you should stop listening to epidemiologists. Everything they say is politicized.'
1338109606694940672,BTSonShazam,12/13/20,"'RT @DrTedros: Likewise, @BTS_twt Jimin, Namjoon, Jin, Yoongi, Hobi, Taehyung &amp; Jungkook and crew - please take care of yourselves &amp; stay sa…'"
1338109606975909892,isajuju1,12/13/20,'@gouvernementFR lecture dominicale ⬇️⬇️'
1338109608422989824,pammerri,12/13/20,'RT @Mareq16: Coca-Cola tests positive for COVID19.  https://t.co/WcBaZPsVIF'
1338109612952842242,BrightonMighty,12/13/20,"'""Existing measures have failed"" to stop people catching a cold &amp; ""testing"" riddled with false positives is only inc… https://t.co/otgJG67KjG'"
1338109615586807809,R_Olarry,12/13/20,"'Lol, I dey pity this photographer'"
1338109620758458373,ZachATX22,12/13/20,'RT @Thomas_Binder: As a not brain-dead I can say that a virus would not even be needed for #CoronaSwindle aka #SwineFluSwindle 2.0. The not…'
1338109621588922369,revelation1997,12/13/20,"'RT @AthousandBrains: Uganda Opposition presidential candidates are harassed, imprisoned and some of their supporters killed in cold blood,…'"
1338109622931116033,sanzplans,12/13/20,'You belong here!'
1338109623438618624,lau56,12/13/20,'Democrats Shred McConnell For Stalling #COVID19 Relief https://t.co/xDqn1niI0q'
1338109626575884288,Grattan_H,12/13/20,'RT @Jimcorrsays: Freedom Of Information Request To The NHS reveals that NO ONE Without Any Preexisting Medical Conditions Has Died From #CO…'
1338109629444861955,existence_into,12/13/20,"'RT @RobinDallasTX: @lyne_ian @kirstiealley Fauci, Gates, China &amp; friends goofed it up and Covid19 wasn't as deadly as they planned... Gates…'"
1338109631160344577,jofsurulere,12/13/20,"'@Curtis_peprah @emma22622316 Thiago silva, Hudson odoi, pogba all had covid19 &amp; they still doing well...'"
1338109637338353665,ROBChandigarh,12/13/20,'#IndiaFightsCorona:  📍3 steps to stay protected from #COVID19   ➡️ Wash/ Sanitize hands regularly ➡️ Wear your mask… https://t.co/DR7T3qoRyF'
1338109640018591744,miitadam,12/13/20,'RT @officialbafty: MERCEDES BENZ E300 2018 CONDITION: EXTREMELY CLEAN USED Location: Abuja Price: 16m CALL 📞: 08033213995 @AbadCars  #abadc…'
1338109640777879555,CentristRn,12/13/20,"'@DebraMessing Hi,😱😢🔽 🚨❤PLEASE HELP IF YOU CAN! ❤🚨⏩DONATE/SHARE😢😷 🏥⏬⤵😷🚨COVID19 RN DENTURE..TYSM!!❤💕💓… https://t.co/VKr2RLzVVS'"
1338109644355428355,theroyharshit,12/13/20,'RT @_CMIE: Disheartened #job #seekers https://t.co/PhBPgCx4Qz #unemploymentrate #covid19 #indianeconomy https://t.co/bBPE7z6lwa'
1338109651699765248,GTribuneNews,12/13/20,'BJP National President JP Nadda Tests Positive For COVID-19 #JPNadda #COVID19  https://t.co/mkorwZ02ik'
1338109652123353088,LEELAMAYEE,12/13/20,'RT @KDJhaMRA: Few people are worst than even vultures.They can nt resist their चुल in ny situation.#DivyaBhatnagar  died of #COVID19 nd lik…'
1338109658221998083,ABDULLAHISAMSU8,12/13/20,'No wonder Arsenal has been losing. Loser!'
1338109661044674570,independent_r21,12/13/20,'RT @DrEricDing: Florida man...  ...pays for the overdue utility bills of 114 local residents with next bills due on day after Christmas.…'
1338109663393538048,oscrustacean,12/13/20,"'RT @DrEricDing: BREAKING—United States recorded more than 3,000 #COVID19 deaths in a single day, a pandemic record.   ➡️US also now topped…'"
1338109664207261696,SecurityXTV,12/13/20,'RT @keepnetlabs: Whats is email security? https://t.co/MMH1PYJfkl #information #infosec #ransomware #malware #phish #datasecurity #cybercri…'
1338109664588951552,janeengdahl333,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338109664119169033,RobertMaato,12/13/20,'Rotten president = rotten institutions = rotten country .We have a chance to take our country back from foreigners… https://t.co/pi4SKkeHAW'
1338109665218080770,CorinaCrowley5,12/13/20,'I wonder  how they   managed to write so many signs Because their IQ must be minus  -100'
1338109665549426695,CarlaMoulton3,12/13/20,'RT @DrEricDing: PANDEMIC DENIALISM LUNACY. All #COVID19 deniers should have to volunteer / work in the hospital or a morgue themselves... w…'
1338109667528994816,skillsforcare,12/13/20,'🚨 Get involved in our consultation symptom management guide | This guide aims to support #adultsocialcare managers… https://t.co/m3dE6AaDyj'
1338109667508162562,Matias39703142,12/13/20,"'Wanna visualize how your backyard, garden, swimming pool would look like? Contact Me: https://t.co/0cwFAfoJ4a… https://t.co/1ygWfmGCY8'"
1338109671274590214,VMINTR0,12/13/20,"'RT @DrTedros: Likewise, @BTS_twt Jimin, Namjoon, Jin, Yoongi, Hobi, Taehyung &amp; Jungkook and crew - please take care of yourselves &amp; stay sa…'"
1338109671501144064,BillGauthier,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338109678329364481,BioportfolioS,12/13/20,"'https://t.co/2l04QSeNHl Cured Meats Savory and Deli Foods Market in Israel Outlook to 2024; Market Size, Growth and… https://t.co/UAd7OAI2W6'"
1338109678518235136,dubaforex,12/13/20,'RT @Skylar_Writer: @KirkWrites79 ASHANTI: The devil gave me #COVID19 — THE DEVIL: https://t.co/ycdJTyRz6B'
1338109679923245056,pepinalexandre,12/13/20,'Dont miss my daily newsfeed about renewable energies! Please subscribe if you like https://t.co/OmlYsDtvwD Stories… https://t.co/ySxpvI7nSk'
1338109681072476165,KmpPrenter,12/13/20,'RT @US_FDA: LIVE NOW: The FDA is holding a press conference on the first #COVID19 vaccine authorization. FDA Commissioner @SteveFDA and @FD…'
1338109682070720517,Heather242229,12/13/20,'RT @swhotmess: Every government knows the truth.  You know ONLY what they want you to know.   #covid19 #TexasLawSuit  https://t.co/tYajgT9B…'
1338109682754310147,RajeshS1609,12/13/20,'RT @SKodineya: #Discriminatory behaviour towards #coronavirus winners is inappropriate. Let us stand against this discrimination. Share aut…'
1338109683110965248,viralvideovlogs,12/13/20,'RT @pepinalexandre: Dont miss my daily newsfeed about renewable energies! Please subscribe if you like https://t.co/OmlYsDtvwD Stories via…'
1338109684784406529,hyacinthagad,12/13/20,'clear'
1338109690346090497,KatieHu59913993,12/13/20,'RT @DrFNA: I want to share my story with you; I think given my last post it is important. I am a participant in a Phase 3 clinical trial fo…'
1338109699170906120,Toniann561,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338109699812634624,lhphotog,12/13/20,'...caused by unwarranted banning of indoor dining. Contact tracing data suggests that restaurants play an insignifi… https://t.co/5LBDnRCmOb'
1338109700710154240,periwinklefaery,12/13/20,"'Great, informative thread.'"
1338109701398142976,Chileshemabs,12/13/20,'Not bringing important team members to the table has been behind so many setbacks and failings throughout this pand… https://t.co/qq6WZXeh81'
1338109702211776517,MauriceHarris85,12/13/20,'RT @DrEricDing: Stockholm’s ICU capacity hit 99% this week. Sweden 🇸🇪 is also completely out of ICU nursing staff because of high resignati…'
1338109702966796289,euphoria7z,12/13/20,"'RT @DrTedros: Likewise, @BTS_twt Jimin, Namjoon, Jin, Yoongi, Hobi, Taehyung &amp; Jungkook and crew - please take care of yourselves &amp; stay sa…'"
1338109703063281664,BeEseZet,12/13/20,'I see you...'
1338109705315627009,COVIDLive,12/13/20,'57 new cases and 1 new death in Zambia   [13:13 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
1338109707026718721,ManojYadav8888,12/13/20,'RT @ICMRDELHI: COVID-19 Testing Update. For more details visit: https://t.co/dI1pqvXAsZ @MoHFW_INDIA @DeptHealthRes #ICMRFIGHTSCOVID19 #Ind…'
1338109712093548547,Beneetha22,12/13/20,"'RT @UNAIDS: ""Our best chance of staying safe from #COVID19 is to have vaccines, diagnostics and treatments that are available for ALL.   No…'"
1338109714060730368,BcabaNetwork,12/13/20,'World AIDS Day 2020: HIV AIDS care amid COVID-19 pandemic https://t.co/AWK76evEKh via @indianexpress #lifestyle https://t.co/nVhwnGzBMp'
1338109717814669315,Qyasminpatriot,12/13/20,'RT @StandUpX2: @piersmorgan NEXT MASS PROTEST IN LONDON MONDAY 14th DECEMBER 12PM PARLIAMENT SQUARE.  PARLIAMENT WILL DEBATE WHETHER TO PRE…'
1338109719559499778,thezenhaitian,12/13/20,"'Why do we need a vaccine for a virus, which can mutate?  When our immune system is weakened, if we don't test it?… https://t.co/ufu4JMWZpe'"
1338109720226385920,Overhang515,12/13/20,'RT @SerboCanada: Coca Cola Challenge Coke tests Positive for #COVID19  https://t.co/Md22WusH5i'
1338109721597915136,MLevitt_NP2013,12/13/20,'Retweeting in the hope of getting an explanation for this observation.'
1338109721979613186,MWegter,12/13/20,'RT @Denmark_UN: Global and equitable access to a #COVID19 vaccine requires sustainable and functional health systems.    🇩🇰 will together w…'
1338109723644727299,SiriusMemoFx,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338109725704130562,garystanfo,12/13/20,"'A further relaxation, are these experts for real, all my family have worked every day since Sept, some since March,… https://t.co/WmoqDiueRk'"
1338109725934759940,_hwiminn,12/13/20,"'RT @DrTedros: Likewise, @BTS_twt Jimin, Namjoon, Jin, Yoongi, Hobi, Taehyung &amp; Jungkook and crew - please take care of yourselves &amp; stay sa…'"
1338109726157103106,natashavote2020,12/13/20,'RT @MollyJongFast: She was 29.'
1338109726219890691,RIKKITYME,12/13/20,'Cigarettes will kill you too but since them boys making BIG BANK welll you just  shut it mister we are talkin… https://t.co/QWiRiYrTq6'
1338109728354918407,Cricrifi,12/13/20,'RT @usaqueenelect: I've been saying this for a month!! They aren't even testing for the flu &amp; CDC isn't tracking it this year! Where is flu…'
1338109733819928579,MGafoops,12/13/20,'@RedDragonFly19 @Patriqtscott That proves that Covid19 is a Plandemic all along!'
1338109736768552960,schiffinator,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338109741520850944,mahamzk,12/13/20,"'We're accountable for our actions. Please be smart, for the sake of your families and loved ones. #PDMJalsa… https://t.co/FG4YBVidPx'"
1338109745631268864,TWMCLtd,12/13/20,"'Baltic States now, where there's only cheer for #Estonia  The smallest of the 3 countries sees a big drop in… https://t.co/Hd5jYyXHZA'"
1338109747044749312,ore_popoola,12/13/20,'This one nah Arsenals coach 😂'
1338109747736670208,ROBChandigarh,12/13/20,'#IndiaFightsCorona:   📍Try to #StayAtHome if you are sick or feeling unwell.  Unnecessary travelling and roaming ar… https://t.co/9fKEIgRH8k'
1338109749846544386,24winks,12/13/20,'RT @AOECOIN: MASSIVE #Protests in #France as the people #RiseUp &amp; Fightback against the Criminal Dictator #Macron &amp; his #CrimesAgainstHuman…'
1338109751398440961,klfiora,12/13/20,"'RT @CTZebra: Audrey Ellis, 29yo Transplant RN, UC downtown Denver Hospital,   died of #covid19 cardiac damage 3/22. She loved life, Irish d…'"
1338109751482314754,sduncan,12/13/20,'RT @DrFNA: I want to share my story with you; I think given my last post it is important. I am a participant in a Phase 3 clinical trial fo…'
1338109754770649090,sidewaysintime,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338109762232147969,kaur_ravindra,12/13/20,'RT @airnewsalerts: BJP president #JPNadda tests positive for #Covid19. https://t.co/rxIXy4mevW'
1338109763528192000,girdhari0101921,12/13/20,'Saddened by the news of  @JPNadda  ji being tested positive for Covid19. I wish you speedy recovery and may you rec… https://t.co/MMgM1gjUY4'
1338109766019780608,tizzywoman,12/13/20,"'RT @axidentaliberal: Senator, Georgians are going broke  They’re losing jobs and running out of money  Because instead of doing your job an…'"
1338109767982563330,vintaegec,12/13/20,"'RT @DrTedros: Likewise, @BTS_twt Jimin, Namjoon, Jin, Yoongi, Hobi, Taehyung &amp; Jungkook and crew - please take care of yourselves &amp; stay sa…'"
1338109769001934848,PayLab1224,12/13/20,'RT @Orangezipple1: This is absolute Bullshit💯 WTF! https://t.co/unGfMDoVXX'
1338109770222477314,TerpsRavens,12/13/20,'RT @AwakenedOutlaw: If you believe the truth about treating #COVID19 is important enough NOT to be intentionally suppressed and withheld fr…'
1338109771455496193,jsaisza,12/13/20,"'RT @VietNewsGateway: Four imported #COVID19 cases from Russia, UAE, Ukraine logged in #Vietnam https://t.co/QYZQXPT0TA'"
1338109786257158145,archie_214,12/13/20,"'RT @KhaledBeydoun: Sri Lanka is forcibly cremating Muslim victims of COVID19. Against their wishes and the will of their families, in viola…'"
1338109787347759105,aboylej,12/13/20,'RT @DrEricDing: PANDEMIC DENIALISM LUNACY. All #COVID19 deniers should have to volunteer / work in the hospital or a morgue themselves... w…'
1338109788685787137,franz_populi,12/13/20,'RT @AnOpiner: Coca-Cola tests positive for COVID19.  Austrian MP uses lateral flow test on cola—slams gov't waste on this nonsense—money th…'
1338109789528875011,TwnzMom55,12/13/20,'Truth'
1338109789994242050,justgeorgeous2,12/13/20,'@MarkMcGowanMP Are people masked during transport from airport to HQ? #Aerosols #covid19'
1338109792485781506,MondayClubBrum,12/13/20,'RT @jassansi: West Midlands join the global protest in support of #Indian farmers. The Indian Government have introduced unfair Agricultura…'
1338109802136948738,dinozuco,12/13/20,'RT @DrEricDing: The next 3 months will be the darkest winter in American history. Please protect your families and your community. #COVID19…'
1338109802304585730,corona_scotnews,12/13/20,'Factually incorrect? Poll reveals most young people do not understand Scotland’s key Covid safety campaign… https://t.co/VrDvYxH3qh'
1338109804703789058,thebestinph,12/13/20,'RT @jenneeatwork: The latest issue of DIY international is out. As the European home improvement sector records an upturn amid the 2nd wave…'
1338109805362204673,SagarGh97954392,12/13/20,"'RT @TheSatishDua: Lt Gen S K Patyal, PVSM, UYSM, SM (Retd), former Deputy Chief Of Army Staff passed away after a month long battle with #C…'"
1338109808776519681,dtks888,12/13/20,'#TooLittleTooLate is the best way of describing @Conservatives @BorisJohnson. 4yrs to negotiate a #BrexitShambles d… https://t.co/6IO8W0S326'
1338109813260169216,LauraGramm,12/13/20,"'Make Ian Smith, #COVIDIOT, famous. He's part of the problem!'"
1338109814027726851,andreraistlin,12/13/20,'RT @Geniusbastard: A month ago. Not a mask to be seen.'
1338109814795210752,shareisloving,12/13/20,'Covid-19 Live Updates: Vaccine Distribution Is About to Begin in U.S. as Virus Rages On https://t.co/DP4u7Wo02W… https://t.co/e3QBQR6wX4'
1338109824177934337,ClosAutumnMD,12/13/20,'What are you doing @GovRonDeSantis promoting a super-spreader event? Where are your masks to save Floridians lives?… https://t.co/L7QYiFRIQz'
1338109824526118912,305Pirate,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338109824731508739,TETRDSir1,12/13/20,"'RT @sanjayjavin: since majority of schools are shut or have minuscule attendance due #COVID19 infection,we have been encouraging online cla…'"
1338109825750884352,msfedor,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338109828879839237,TeamAalooGosht,12/13/20,'UK's #Covid19 measures....'
1338109831690002434,MariaMMcGowan,12/13/20,'RT @AwakenedOutlaw: If you believe the truth about treating #COVID19 is important enough NOT to be intentionally suppressed and withheld fr…'
